Fecha;VAL356CI8017-Conductividad;VAL356M003-Carga Motor;VAL356M014-Carga Motor;VAL356M015-Carga Motor;VAL356PI8026-Ind.Presi—n;VAL356PIC8025-Ind.Presi—n;VAL356TI8015-Ind.Temperatura;VAL356TIC8014-Ind.Temperatura;Estado
30-04-2015 15:38;4,6;;72,4857956;52,1971046;18,0381382;18,5;83,1223764;100,7738521;0
30-04-2015 17:38;4,6;;72,7040983;52,2785952;17,808791;18,4;83,5920101;100,6810757;0
30-04-2015 19:38;4,6;;72,6207781;50,9267157;17,993224;18;83,685729;100,4081393;0
30-04-2015 21:38;4,6;;72,6358452;50,9952294;18,4110101;18,3;83,8446941;100,1753133;0
30-04-2015 23:38;4,6;;71,8702497;51,0038147;18,608286;18,4;81,9463116;100,3244588;0
01-05-2015 1:38;4,7;;72,179788;48,1958767;18,4804431;18,4;81,5826886;100,5659645;0
01-05-2015 3:38;4,7;;72,2141176;46,1393017;18,315846;18,4;82,0671017;100,7669947;0
01-05-2015 5:38;4,7;;72,1959957;46,1316784;17,8346641;18,4;81,6458917;100,909591;0
01-05-2015 7:38;4,6;;72,6911361;46,4695212;18,1803163;18,4;83,5680397;101,01309;0
01-05-2015 9:38;4,7;;71,7913603;45,5715985;18,4452837;18,4;80,8655814;100,764802;0
01-05-2015 11:38;4,7;;72,0239829;45,6255099;18,3660814;18,4;80,9354371;100,4319536;0
01-05-2015 13:38;4,7;;72,0503757;45,90777;18,0834542;18,4;81,5700403;100,282951;0
01-05-2015 15:38;4,8;;73,3661972;45,5315907;17,6328076;18,4;84,5264942;100,3977934;0
01-05-2015 17:38;4,7;;71,8452367;45,6739749;17,9716304;18,4;81,8278787;100,5274972;0
01-05-2015 19:38;4,7;;71,8752579;44,9078974;18,5107788;18,4;81,1175848;100,7728333;0
01-05-2015 21:38;4,7;;71,8893772;45,4370027;18,5764693;18,4;80,7016506;101,045796;0
01-05-2015 23:38;4,8;;71,9975279;45,0563063;18,5997909;18,4;81,4149973;101,0809059;0
02-05-2015 1:38;4,9;;71,9094507;45,1918305;18,6409406;18,4;80,6510365;100,7766374;0
02-05-2015 3:38;4,8;;72,0162651;45,1640533;18,6926615;18,4;80,173625;100,4998424;0
02-05-2015 5:38;4,8;;71,7358702;45,0094683;18,749257;18,4;80,4853985;100,4924188;0
02-05-2015 7:38;4,8;;71,8878384;44,7097799;18,7616228;18,4;81,198587;100,5489609;0
02-05-2015 9:38;4,7;;71,7691775;44,8329742;18,5422638;18,4;79,2142976;101,0675437;0
02-05-2015 11:38;4,7;;70,0659811;44,7554128;18,0453258;18,4;79,2713351;101,920794;0
02-05-2015 13:38;4,8;;72,4818723;43,8465766;18,185091;18,4;83,0325246;100,5415984;0
02-05-2015 15:38;4,7;;71,929715;45,6411444;18,3638903;18,4;80,6855731;100,491486;0
02-05-2015 17:38;4,8;;71,8397009;45,5969662;18,407438;18,4;79,6812775;100,5321758;0
02-05-2015 19:38;4,9;;71,4833396;42,928992;18,6796223;18,4;80,0623084;100,4465941;0
02-05-2015 21:38;4,9;;72,1907172;43,4865599;18,9320247;18,4;81,2015289;100,3093451;0
02-05-2015 23:38;4,9;;71,96043;44,0766132;18,5346905;18,4;80,0896696;100,2448078;0
03-05-2015 1:38;5;;71,7830905;43,5007043;18,6817368;18,4;80,2976374;100,3575865;0
03-05-2015 3:38;4,9;;72,00518;42,7126242;18,283075;18,4;80,2263425;100,4734828;0
03-05-2015 5:38;4,8;;71,9974256;42,1982945;18,5715289;18,4;81,1107024;100,4828801;0
03-05-2015 7:38;4,8;;71,9289232;42,3551862;18,8108541;18,4;80,9180928;100,4489613;0
03-05-2015 9:38;4,9;;71,9340007;42,4587208;18,7466505;18,4;81,4085687;100,4444091;0
03-05-2015 11:38;4,9;;71,8979036;42,7962697;18,3501162;18,4;81,2594899;100,5110363;0
03-05-2015 13:38;4,8;;71,9399013;39,899764;18,3193031;18,4;81,7804766;100,5911457;0
03-05-2015 17:38;4,9;;72,0357695;34,0567584;18,9277769;18,4;81,8677383;100,5533506;0
03-05-2015 19:38;4,8;;72,3482847;31,2873833;18,425415;18,4;83,1045882;100,6357655;0
03-05-2015 21:38;4,9;;72,2184921;34,7258072;18,4069112;18,4;83,3859325;100,6713644;0
03-05-2015 23:38;4,9;;71,1954578;37,6389635;18,4277279;18,4;79,4083237;100,4772177;0
04-05-2015 1:38;5,1;;70,5669441;36,3394953;18,1742474;18,4;79,6332307;100,2527904;0
04-05-2015 3:38;6,2;;70,5154494;38,1230293;18,1124258;18,4;79,0291812;100,2608357;0
04-05-2015 5:38;6,6;;72,0038778;38,566275;18,5841219;18,4;80,8645928;100,4585177;0
04-05-2015 7:38;4,9;;72,2395615;39,0879208;18,5581734;18,4;80,8421611;100,6252731;0
04-05-2015 9:38;4,8;;71,8703089;39,6490416;18,3598466;18,4;80,1303384;100,6413418;0
04-05-2015 11:38;4,8;;71,6206402;39,4128954;18,2922128;18,4;80,4508137;100,6375074;0
04-05-2015 13:38;4,9;;71,6548766;39,2802545;18,2887843;18,4;80,9312915;100,6991652;0
04-05-2015 17:38;5,1;;71,639182;39,1576846;17,7922759;18,4;79,7684322;100,8976752;0
04-05-2015 19:38;5;;71,7739558;39,082523;17,7583514;18,4;80,2854316;100,8317927;0
04-05-2015 21:38;5;;71,7849914;39,040261;18,7028679;18,4;80,5345934;100,7461554;0
04-05-2015 23:38;5;;71,8521282;38,989446;18,6423835;18,4;80,4190849;100,6713635;0
05-05-2015 1:38;4,9;;71,8655474;39,4578191;19,0140911;18,4;80,1985385;100,6052841;0
05-05-2015 3:38;4,9;;72,2986564;39,8055345;18,3106155;18,4;81,6856821;100,585523;0
05-05-2015 5:38;4,8;;71,7242986;39,2637482;18,4658668;18,4;81,1992669;100,7878985;0
05-05-2015 7:38;4,8;;71,7728723;39,0858246;18,6060184;18,4;82,0051059;101,0185595;0
05-05-2015 9:38;4,9;;72,2512131;38,4571017;18,505013;18,4;80,4550252;101,000161;0
05-05-2015 11:38;4,7;;71,9159615;37,7904255;18,3492585;18,4;80,5902087;100,7831463;0
05-05-2015 13:38;4,8;;72,0478756;37,4385677;17,9896114;18,4;80,8288499;100,5984578;0
05-05-2015 15:38;4,8;;72,0533185;37,3022049;17,7844373;18,4;81,5606188;100,5682087;0
05-05-2015 17:38;3,9;;71,9594018;36,9032158;18,3801244;18,4;81,4567;100,5540946;0
05-05-2015 19:38;4,4;;70,831596;35,9743493;24,6072089;31,5;80,829768;99,5603099;0
05-05-2015 21:38;136,7;;66,5524463;38,2773835;23,1860257;22,2;81,5262661;100,501144;0
05-05-2015 23:38;4,5;;72,4264779;42,7544457;18,3428183;18,4;82,3470984;100,2990006;0
06-05-2015 1:38;4,3;;70,3110603;44,1106208;18,2825148;18,4;82,8238152;100,129926;0
06-05-2015 3:38;4,3;;68,5089244;43,0810633;18,5189247;18,4;79,6823103;100,1387515;0
06-05-2015 5:38;3,8;;66,5796358;42,7900491;18,4666849;18,4;78,8595754;100,1736012;0
06-05-2015 7:38;4,6;;70,004767;42,4993208;18,2044175;18,4;78,732901;99,6307983;0
06-05-2015 9:38;12,9;;46,1843767;41,5852172;30,9573046;35,3;74,8474217;99,1688556;0
06-05-2015 11:38;482;;25,5069255;39,0847345;19,3247192;29,5;72,9836299;100,9612118;0
06-05-2015 13:38;15,3;;43,0898717;39,2192297;18,0353757;18,1;81,2804606;104,8525544;0
06-05-2015 15:38;4,2;;35,930108;41,9403469;17,0565227;17,5;85,653144;100,6803385;0
06-05-2015 17:38;4,6;;72,1067567;44,0955831;17,3016566;17,5;88,7532368;100,348771;0
06-05-2015 19:38;4,1;;72,17114;44,6392119;17,4187054;17,5;83,2024611;100,4702476;0
06-05-2015 21:38;4,1;;72,0800861;43,7133369;17,4325045;17,5;80,2459031;100,4738419;0
06-05-2015 23:38;4,2;;72,158019;42,773946;17,7500781;17,6;78,891989;100,4350174;0
07-05-2015 1:38;4,1;;72,6630792;42,7404567;18,3464428;18;80,201128;100,3858728;0
07-05-2015 3:38;4,1;;72,4655229;42,7179241;18,2147848;18;80,488893;100,3145941;0
07-05-2015 5:38;4,1;;72,5139258;42,7545949;18,0726098;18;80,2528785;100,2517892;0
07-05-2015 7:38;4,1;;72,5549861;42,86634;17,8684785;17,9;79,5437102;100,3444387;0
07-05-2015 9:38;4,1;;72,6884094;43,4833235;17,6514709;17,5;79,7636057;100,4927382;0
07-05-2015 11:38;4,6;;72,4480939;43,6588461;17,4847184;17,5;80,4169679;100,5722108;0
07-05-2015 13:38;5;;72,58331;43,5228808;17,380396;17,5;80,7927295;100,5048384;0
07-05-2015 15:38;5,1;;72,2599966;43,5071698;17,2828075;17,5;81,01179;100,438923;0
07-05-2015 17:38;4,9;;73,7897823;45,2187436;17,2347697;17,5;83,4965281;100,4784423;0
07-05-2015 19:38;4,3;;72,3141454;46,5181165;17,1969656;17,5;80,3548562;100,5554908;0
07-05-2015 21:38;4,2;;72,47674;46,722851;17,2291165;17,5;80,5539924;100,5655849;0
07-05-2015 23:38;4,5;;72,257247;46,5598383;17,3476559;17,5;80,5511429;100,4335941;0
08-05-2015 1:38;4,7;;72,5497644;46,4153221;17,6103513;17,5;79,6683923;100,3048935;0
08-05-2015 3:38;5,1;;72,6427467;46,6159251;17,5982676;17,5;81,0757165;100,3073043;0
08-05-2015 5:38;5;;72,5350974;46,8593663;17,3431403;17,5;81,9462393;100,3561482;0
08-05-2015 7:38;4,6;;72,8751523;47,0417685;17,2469014;17,5;82,2731287;100,3436988;0
08-05-2015 9:38;5,2;;72,3890337;46,7788323;17,30114;17,5;80,9660957;100,201872;0
08-05-2015 11:38;4,9;;72,2713109;46,393164;17,4066605;17,5;79,9465387;100,0590697;0
08-05-2015 13:38;4,5;;72,5340471;46,6141965;17,3273982;17,5;81,8162524;99,968439;0
08-05-2015 15:38;4,4;;72,3777063;46,9447085;16,8729289;17,5;80,4631881;99,8961718;0
08-05-2015 17:38;5,3;;71,9177967;47,1616415;17,2135104;17,5;81,3832258;99,8936403;0
08-05-2015 19:38;4,9;;72,0607431;47,6468266;17,317582;17,5;81,6889175;100,0373641;0
08-05-2015 21:38;4,8;;71,7135073;47,0462097;17,3227274;17,5;80,7311751;100,1810181;0
08-05-2015 23:38;4,7;;71,8218526;45,5937965;17,2659218;17,5;79,5713647;100,2486104;0
09-05-2015 1:38;4,8;;71,8298349;44,5470499;17,3447287;17,5;79,1955858;100,2895877;0
09-05-2015 3:38;4,9;;71,7937981;44,3033351;17,4838618;17,5;79,5152273;100,3231348;0
09-05-2015 11:38;5,5;;70,7094152;39,9678394;17,8306799;18,4;78,4677155;99,8702103;0
09-05-2015 13:38;4,8;;70,9370238;38,5805199;15,0035754;15,1;74,53018;100,391122;0
09-05-2015 15:38;4,9;;70,8428607;39,0053971;15,6769009;15,6;76,3391099;100,2644174;0
10-05-2015 2:38;206,8;;23,0070677;32,3205143;15,6900171;15,6;70,2589865;104,0620132;0
10-05-2015 4:38;1,13E+31;;36,2346759;33,9642284;16,4729667;15,6;71,3599291;101,9048481;0
10-05-2015 6:38;46,8;;58,1634309;36,5277276;18,505718;18,2;74,3540858;101,3378618;0
10-05-2015 8:38;7,5;;71,8393886;37,9720739;15,7033717;15,4;77,1374413;100,2774274;0
10-05-2015 10:38;4,9;;71,5698215;38,1990551;15,9503046;16;79,4403241;100,4976559;0
10-05-2015 12:38;5,3;;71,986438;40,6324103;16,4198876;16,2;79,6432874;100,5405791;0
10-05-2015 14:38;5,8;;71,062271;43,3962001;16,5712763;17;78,8957185;100,3996349;0
10-05-2015 16:38;5,4;;71,0420056;42,4251378;16,6913172;17;79,7778607;100,214198;0
10-05-2015 18:38;5;;71,1707076;41,8911143;16,7602075;17;79,6146922;100,1560239;0
10-05-2015 20:38;5,1;;71,148636;41,8352983;16,8691657;17;79,7351282;100,2818031;0
10-05-2015 22:38;5;;72,0393697;41,9881321;17,4177769;17;81,4924799;100,3878437;0
11-05-2015 0:38;4,9;;70,8802199;42,110467;18,1466541;18;80,2450466;100,3002718;0
11-05-2015 2:38;5,1;;71,2621928;41,7092223;18,1065477;18;80,2568258;100,1661211;0
11-05-2015 4:38;4,9;;70,3647251;41,5148572;18,3531628;18;79,8689499;100,1466354;0
11-05-2015 6:38;5,1;;71,4469141;41,4081392;17,6934332;17,7;79,6414631;100,2917853;0
11-05-2015 8:38;4,8;;71,6954418;42,051733;17,4226223;17,5;80,9833322;100,424911;0
11-05-2015 10:38;5,1;;71,4637344;42,4271694;17,7070174;17,5;79,9152767;100,4376348;0
11-05-2015 12:38;5,3;;71,495159;42,3500556;17,6638487;17,5;79,9970473;100,4215777;0
11-05-2015 14:38;5,2;;71,4552142;42,3055762;17,4552883;17,5;78,8594634;100,2799936;0
11-05-2015 16:38;5,9;;71,3701922;42,1625725;17,1582395;17,5;80,6727436;99,9591664;0
11-05-2015 18:38;5,2;;71,2565813;41,7927148;15,538694;15,9;79,4200538;99,9365512;0
11-05-2015 20:38;4,7;;71,5641146;41,4097369;17,1428823;17,5;83,1308241;100,4527608;0
11-05-2015 22:38;5,1;;72,5166987;41,4599286;17,6619083;17,5;83,315319;99,9344675;0
12-05-2015 0:38;5,1;;71,9517927;41,8048423;17,6418329;17,6;82,5953529;100,0983156;0
12-05-2015 2:38;5,2;;71,5032778;41,134133;17,5985167;17,5;79,8660782;100,2073419;0
12-05-2015 4:38;5,2;;71,8150176;40,8813898;17,4460658;17,5;79,8531777;100,2872464;0
12-05-2015 6:38;5,5;;71,9218543;40,745322;17,2801887;17,5;80,5576834;100,3577571;0
12-05-2015 8:38;5,5;;71,9065906;40,7593263;17,2498113;17,5;81,4664264;100,3985108;0
12-05-2015 10:38;5,5;;71,8012063;41,0696414;17,3252828;17,5;81,3582654;100,435683;0
12-05-2015 12:38;5,9;;71,7933771;40,9610275;17,3823662;17,5;80,9109299;100,4145422;0
12-05-2015 14:38;4,7;;71,9348835;40,7624384;17,3536436;17,5;79,8445167;100,3626034;0
12-05-2015 16:38;5,6;;71,7930021;40,4011807;17,3142165;17,5;79,8271597;100,3343065;0
12-05-2015 18:38;5,4;;71,7627584;40,6509726;17,3170926;17,5;80,2749079;100,3804678;0
12-05-2015 20:38;5,9;;71,834791;41,0119244;17,352803;17,5;81,6150674;100,4338643;0
12-05-2015 22:38;5,1;;72,2888531;40,9958251;17,3775628;17,5;82,4347546;100,5611262;0
13-05-2015 0:38;4,9;;72,9044521;42,9533603;17,3516003;17,5;82,6973176;100,7271277;0
13-05-2015 2:38;5,1;;71,963432;43,5829466;17,3198397;17,5;80,9728734;100,8212705;0
13-05-2015 4:38;5;;71,7956934;42,9950035;17,4264386;17,5;79,2547722;100,6907037;0
13-05-2015 6:38;5,1;;71,7664817;43,6473783;17,6396429;17,5;80,7319527;100,5459693;0
13-05-2015 8:38;5;;72,0820416;43,8786195;17,8215397;17,5;81,0603757;100,4850601;0
13-05-2015 10:38;5,2;;71,8667279;43,7204931;17,8592351;17,7;80,4627272;100,4678883;0
13-05-2015 12:38;5,6;;71,9618195;42,951851;17,8786602;18;81,1879259;100,441016;0
13-05-2015 14:38;5,4;;72,4990486;41,9966481;17,8312389;18;83,1626235;100,3839683;0
13-05-2015 16:38;5,4;;71,8268636;41,6712013;17,732602;18;82,421344;100,3307713;0
13-05-2015 18:38;5,6;;71,972451;41,1841849;17,7924735;18;82,4422642;100,5177373;0
13-05-2015 20:38;5,4;;71,487808;41,7192347;18,0412349;18;80,5872725;100,8293563;0
13-05-2015 22:38;5;;71,6850586;42,0626989;17,7042327;18;81,0710925;101,0442189;0
14-05-2015 0:38;5,5;;71,9058646;42,1152047;17,8019352;18;82,8496119;100,9595745;0
14-05-2015 2:38;5,3;;71,8710234;42,155215;17,9332134;18;81,6969376;100,8531279;0
14-05-2015 6:38;5,2;;71,789468;42,0061949;18,2517885;18;79,9560313;100,5879051;0
14-05-2015 8:38;5,1;;71,7494466;40,9177328;18,1590713;18;80,1454724;100,5016757;0
14-05-2015 10:38;4,6;;71,7413398;40,9530178;18,0158256;18;80,4817279;100,5747896;0
14-05-2015 12:38;4,5;;71,7527656;40,6472555;17,9325228;18;81,8777352;100,6557131;0
14-05-2015 14:38;4,4;;71,6538882;39,270239;17,9256105;18;81,731308;100,6045939;0
14-05-2015 18:38;4,3;;71,5541917;36,6689629;18,0500425;18;79,4360488;100,3946137;0
14-05-2015 20:38;4,3;;71,4138246;36,5219663;18,1902921;18;79,8568784;100,3890533;0
14-05-2015 22:38;4,2;;71,2483423;36,2872005;17,9652919;18;80,0641702;100,3891283;0
15-05-2015 2:38;4,6;;71,7231116;36,5827455;17,7006321;18;81,6693879;100,3575492;0
15-05-2015 4:38;4,6;;71,7468842;36,5248664;17,6818299;18;80,9720362;100,3160307;0
15-05-2015 6:38;4,6;;71,3469377;36,5704067;17,7586796;18;79,6172168;100,2059468;0
15-05-2015 8:38;4,6;;71,1665275;35,6272716;17,8341938;18;79,70361;100,095584;0
15-05-2015 12:38;5;;71,459243;35,7655363;17,9739381;18;80,8462825;100,2957985;0
15-05-2015 14:38;4,9;;71,0760274;36,1304895;17,9560764;18;80,2193121;100,4139865;0
15-05-2015 16:38;4,6;;71,9764404;35,839651;17,8870655;18;83,2372983;100,4576927;0
15-05-2015 18:38;5,1;;71,2523922;34,6276641;17,8763862;18;80,4979788;100,4976941;0
15-05-2015 20:38;4,7;;71,3690509;34,9418743;18,0707928;18;79,7738257;100,5896208;0
15-05-2015 22:38;4,7;;71,398958;34,7499842;18,2792178;18;80,3186745;100,7078025;0
16-05-2015 0:38;5,2;;71,2532166;34,497159;18,2621454;18;80,2502672;100,7498529;0
16-05-2015 2:38;4,8;;71,1550708;34,2296378;18,1129453;18;80,1368559;100,5623848;0
16-05-2015 4:38;4,6;;71,3807784;34,306314;17,979312;18;80,5881872;100,3598124;0
16-05-2015 6:38;4,8;;71,2837524;34,0474601;17,9001114;18;80,1589893;100,174928;0
16-05-2015 8:38;4,9;;71,2936771;33,8813979;17,8132866;18;80,3423642;99,9989425;0
16-05-2015 10:38;5;;68,2863116;39,0432605;17,5708552;18;78,8028165;100,7842291;0
16-05-2015 12:38;4,7;;73,0281538;50,4651083;17,6129575;18;86,9232766;100,6923031;0
16-05-2015 14:38;5;;69,9506776;51,8537191;17,698609;18;84,6783404;99,8705017;0
16-05-2015 16:38;5;;70,1989468;50,7699769;17,7064346;18;79,7889691;99,8175849;0
16-05-2015 18:38;5,1;;69,2939883;48,5758244;17,6127428;18;79,7146994;100,0793103;0
16-05-2015 22:38;4,8;;71,1344675;47,2832376;17,6774651;18;79,8540746;100,3720717;0
17-05-2015 0:38;5;;71,0374158;47,367672;17,8549231;18;79,0759189;100,445048;0
17-05-2015 2:38;4,7;;70,9457882;47,0648798;17,950502;18;80,7410061;100,4243623;0
17-05-2015 4:38;4,2;;71,2188542;47,060024;17,9400299;18;81,0591532;100,3655955;0
17-05-2015 6:38;4,6;;71,4235215;47,0572005;17,8715345;18;80,7965886;100,3568455;0
17-05-2015 8:38;4,4;;73,2155503;47,201929;17,6075336;18;88,6811235;100,46925;0
17-05-2015 10:38;4,2;;70,6876521;48,0845907;17,5953135;18;82,95179;100,5921191;0
17-05-2015 12:38;4,4;;71,3317278;47,3926389;18,1788772;18;80,7895266;100,8235979;0
17-05-2015 14:38;4,7;;70,9619715;48,4402738;18,0410228;18;79,712189;101,0989776;0
17-05-2015 16:38;4,6;;71,0350656;48,3525796;17,5807502;18;79,5131101;100,9472281;0
17-05-2015 18:38;4,7;;71,1128357;47,7494968;17,00986;18;81,7354785;99,8426387;0
17-05-2015 20:38;4,3;;70,2783296;45,6151652;16,3525677;16,4;77,9871366;100,7594231;0
17-05-2015 22:38;4,6;;71,2728493;44,3468013;17,1947412;17;79,3001493;101,134508;0
18-05-2015 0:38;4,5;;68,8948718;44,4012231;17,6131895;17,3;78,538703;101,3413851;0
18-05-2015 2:38;4,7;;71,4161429;44,2076762;17,1077997;17,5;80,1493724;101,264675;0
18-05-2015 4:38;4,6;;70,9747844;44,0874609;17,413574;17,5;80,7942522;101,0154312;0
18-05-2015 6:38;4,7;;71,1256929;43,9881312;17,3573555;17,5;80,1671332;100,8615842;0
18-05-2015 8:38;4,9;;71,1749627;44,1252439;17,3617195;17,5;79,7541762;101,0541027;0
18-05-2015 10:38;4,9;;71,1329527;43,85577;17,1574631;17,5;80,2873694;101,2737383;0
18-05-2015 12:38;4,9;;70,6969281;43,7294787;17,1273615;17,5;79,3995988;101,1965102;0
18-05-2015 14:38;5,2;;70,8805512;43,3662237;16,8067537;17,5;79,6036231;100,9396469;0
18-05-2015 16:38;5;;70,7570628;43,4207306;17,2041353;17,5;78,8414021;100,7992148;0
18-05-2015 18:38;5;;71,0622372;42,8471765;16,8083069;17,5;78,9667258;101,078915;0
18-05-2015 20:38;4,8;;70,9302528;42,999327;16,8748926;17,5;79,4990298;101,3793516;0
18-05-2015 22:38;4,7;;70,9896799;42,7724993;17,4051712;17,5;79,7570685;100,5553057;0
19-05-2015 0:38;5,1;;63,1902333;42,1251511;17,3751506;17,1;77,8123671;99,6988595;0
19-05-2015 2:38;4,6;;71,8570705;42,7529555;17,2171413;17,2;80,5272618;100,0174441;0
19-05-2015 4:38;4,8;;71,1955953;42,9950609;17,5475477;17,5;79,3317267;100,3439463;0
19-05-2015 6:38;4,8;;71,0726084;42,9504647;17,4178377;17,5;79,3957887;100,4534978;0
19-05-2015 8:38;4,4;;71,4425767;42,8641994;17,1182368;17,5;82,23448;100,4970133;0
19-05-2015 10:38;4,4;;70,6560923;40,3029476;16,8096593;17,5;81,2373947;100,458402;0
19-05-2015 12:38;4,7;;71,1793743;40,2274425;16,4658746;17,5;81,2585278;100,2706703;0
19-05-2015 14:38;4,9;;65,7036019;40,5698659;17,2074155;17,5;80,5928299;100,1342988;0
19-05-2015 16:38;5,5;;53,4026307;41,9734663;17,543855;17,5;80,2200892;101,8697509;0
19-05-2015 18:38;4,5;;61,4051885;39,4025191;17,8190385;17,5;77,437717;103,5715313;0
19-05-2015 20:38;5,1;;71,1312741;39,9048295;17,6895859;17,5;79,7579278;101,3818387;0
19-05-2015 22:38;4,9;;70,8995395;40,0678759;17,5299463;17,5;78,9176096;101,2109892;0
20-05-2015 0:38;5,1;;70,6166476;40,3744864;17,6669683;17,5;77,5643175;100,6900858;0
20-05-2015 2:38;4,9;;70,880078;40,5011264;17,5016417;17,5;77,538299;100,7745368;0
20-05-2015 4:38;5,1;;70,7909803;40,758397;17,4366352;17,5;77,752018;100,9522022;0
20-05-2015 6:38;5,1;;70,8869199;40,7793877;17,5322798;17,5;78,7338694;101,0117393;0
20-05-2015 8:38;4,9;;71,0702883;40,7285835;17,6212846;17,5;78,6619289;101,5751974;0
20-05-2015 10:38;5,2;;70,7623181;40,355978;17,6186968;17,5;77,9137941;101,4771382;0
20-05-2015 12:38;5;;70,2928058;41,1103168;17,5917138;17,5;78,2496693;101,7041719;0
20-05-2015 14:38;4,9;;69,6420122;44,030116;17,317969;17,5;77,0818785;101,4785286;0
20-05-2015 16:38;5,3;;68,9158258;43,5002171;16,9018469;16,9;75,1717608;102,3055455;0
20-05-2015 18:38;4,9;;71,6263191;43,2764554;17,41405;17,4;78,2910031;102,2017857;0
20-05-2015 20:38;4,9;;71,8024162;44,8131903;17,5002399;17,5;80,1935725;100,8360843;0
21-05-2015 4:38;5,2;;71,0400422;40,9991291;17,1859491;17,5;79,5416197;102,8686102;0
21-05-2015 6:38;4,7;;70,3813688;40,332941;17,6167972;17,5;77,6636469;101,0695984;0
21-05-2015 8:38;5,2;;45,5553548;40,4430015;17,9311526;17,5;76,6532232;100,7920894;0
21-05-2015 10:38;5;;67,7383683;40,5912045;16,9865541;17,5;80,39509;103,961273;0
21-05-2015 18:38;5,3;;70,6732596;40,5221503;17,1184019;17,5;78,079258;101,8721212;0
22-05-2015 0:38;4,6;;71,0564693;39,7798201;17,6331116;17,5;77,908344;101,9260761;0
22-05-2015 2:38;4,7;;70,8691913;39,2559702;17,7263403;17,5;78,2044096;104,6128576;0
22-05-2015 4:38;4,7;;70,7226739;39,3636827;17,6901854;17,5;78,7849011;102,5597976;0
22-05-2015 6:38;4,7;;70,9261227;39,4354932;17,9692385;17,5;78,5968137;104,2193753;0
22-05-2015 8:38;4,6;;71,4539963;39,236007;17,6266562;17,5;78,9107904;105,3846294;0
22-05-2015 10:38;4,8;;71,1482874;39,6274275;17,6435101;17,5;79,00868;105,5404062;0
22-05-2015 12:38;5,5;;69,9586734;39,751388;17,250399;17,5;83,1476933;102,5892408;0
22-05-2015 14:38;5;;63,5451482;39,2211069;18,0103035;17,5;76,5937062;101,8769824;0
22-05-2015 16:38;5,1;;51,3601852;39,3300486;17,9713153;17,6;78,1072239;103,148592;0
22-05-2015 18:38;4,9;;61,7563854;39,9719359;17,2147344;17,5;81,6743349;103,0919361;0
22-05-2015 20:38;4,7;;70,9744438;39,4787403;17,4414394;17,5;77,9627838;101,6986776;0
22-05-2015 22:38;4,8;;71,0562489;40,0125579;17,4155104;17,5;78,394794;101,6997853;0
23-05-2015 0:38;5;;70,9909594;40,4765322;17,4518103;17,5;78,9424641;101,8411328;0
23-05-2015 2:38;4,8;;70,6822233;40,8844977;17,5672176;17,5;80,0527139;102,8606684;0
23-05-2015 4:38;4,4;;70,4040528;40,6505913;17,6782235;17,5;78,1194969;102,668931;0
23-05-2015 6:38;4,6;;70,4409515;40,3825359;17,7528955;17,5;75,8755587;101,0016376;0
23-05-2015 8:38;4,6;;70,1605286;40,0872247;17,8198877;17,5;74,4156438;100,5294859;0
23-05-2015 10:38;4,7;;70,5130941;38,9392473;17,8672805;17,5;76,2970284;101,4227315;0
23-05-2015 12:38;4,6;;70,9618358;39,3759649;17,889902;17,7;76,8603947;100,5906873;0
23-05-2015 14:38;8;;68,9188104;38,5889708;18,0017437;18;73,4831715;101,5777725;0
23-05-2015 16:38;16,4;;70,3296003;39,1880961;18,2544613;18;77,1351474;102,145922;0
23-05-2015 18:38;4,6;;71,0376864;40,1841263;17,5532125;17,5;78,6212261;102,2269965;0
23-05-2015 20:38;4,2;;70,7537694;42,663842;17,1910323;17,5;79,4318396;101,5956636;0
23-05-2015 22:38;4,4;;70,8389505;43,0720143;18,0782152;17,5;80,0724238;101,1611653;0
24-05-2015 0:38;4,3;;71,1024435;42,882786;18,3255351;17,5;80,0711225;101,3077106;0
24-05-2015 2:38;4,2;;71,0307206;43,1254213;18,2064758;17,5;79,9751449;101,6457008;0
24-05-2015 4:38;4,2;;71,0147037;43,0852216;18,5217873;17,5;78,8805142;102,1977021;0
24-05-2015 6:38;4;;69,8967805;41,9132159;18,4531727;17,7;74,0161567;103,1700148;0
24-05-2015 8:38;4,3;;71,7947375;39,968716;18,0522061;17,8;77,60621;103,2230735;0
24-05-2015 10:38;4,4;;71,7718952;41,5674079;17,8151159;17,5;79,0333069;101,189944;0
24-05-2015 12:38;4,6;;70,6846581;41,3324136;17,8804396;17,6;77,2661952;101,1826691;0
24-05-2015 14:38;4,9;;71,5449744;41,0880395;17,7046446;17,7;79,2159181;101,2220086;0
24-05-2015 16:38;4,7;;70,6190627;41,2210811;17,6010517;17,7;77,0320854;101,4075557;0
24-05-2015 18:38;4,8;;70,7811318;40,2804014;17,8118756;17,7;76,6866614;101,5984846;0
24-05-2015 20:38;4,2;;70,9457895;40,6449409;17,838774;17,7;76,8767201;101,5755267;0
24-05-2015 22:38;4,3;;70,7132792;40,9950994;18,4072479;17,7;76,7141944;101,4407002;0
25-05-2015 0:38;4,1;;70,6058258;40,5994842;17,8701152;17,7;76,3312659;101,269941;0
25-05-2015 2:38;4,1;;70,6153039;40,1832771;17,8664473;17,7;76,2067512;100,9871866;0
